gene frequency 
ENSG00000260083.1 1
ENSG00000260081.1 1
ENSG00000260077.1 1
ENSG00000260018.1 1
ENSG00000259969.1 1
ENSG00000259956.1 1
ENSG00000259887.1 1
ENSG00000259775.1 1
ENSG00000259673.4 1
ENSG00000259494.1 1
ENSG00000259431.4 1
ENSG00000259359.1 1
ENSG00000259330.1 1
ENSG00000259250.1 1
ENSG00000259218.4 1
ENSG00000259153.1 1
ENSG00000259146.3 1
ENSG00000259088.1 1
ENSG00000258890.5 1
ENSG00000258824.2 1
ENSG00000258788.3 1
ENSG00000258708.1 1
ENSG00000258682.1 1
ENSG00000258655.2 1
ENSG00000258634.3 1
ENSG00000258297.1 1
ENSG00000258102.2 1
ENSG00000258056.2 1
ENSG00000257923.8 1
ENSG00000257698.1 1
ENSG00000257337.5 1
ENSG00000257315.1 1
ENSG00000257093.5 1
ENSG00000256968.1 1
ENSG00000256940.1 1
ENSG00000256771.2 1
ENSG00000256663.1 1
ENSG00000256594.6 1
ENSG00000256546.1 1
ENSG00000256294.6 1
ENSG00000256223.4 1
ENSG00000256148.1 1
ENSG00000255561.5 1
ENSG00000255517.5 1
ENSG00000255471.1 1
ENSG00000255468.5 1
ENSG00000255198.4 1
ENSG00000255197.4 1
ENSG00000255145.2 1
ENSG00000254941.1 1
ENSG00000254911.3 1
ENSG00000254909.1 1
ENSG00000254901.6 1
ENSG00000254726.2 1
ENSG00000254719.1 1
ENSG00000254595.1 1
ENSG00000254505.7 1
ENSG00000254481.1 1
ENSG00000254473.1 1
ENSG00000254389.3 1
ENSG00000254064.1 1
ENSG00000254004.5 1
ENSG00000253982.1 1
ENSG00000253958.1 1
ENSG00000253948.1 1
ENSG00000253878.4 1
ENSG00000253854.1 1
ENSG00000253844.1 1
ENSG00000253738.1 1
ENSG00000253729.6 1
ENSG00000253552.6 1
ENSG00000253549.4 1
ENSG00000253426.4 1
ENSG00000253352.7 1
ENSG00000252965.1 1
ENSG00000252817.2 1
ENSG00000252743.1 1
ENSG00000251994.1 1
ENSG00000251991.1 1
ENSG00000251669.4 1
ENSG00000251615.3 1
ENSG00000251603.1 1
ENSG00000251448.1 1
ENSG00000251359.4 1
ENSG00000251322.6 1
ENSG00000251008.1 1
ENSG00000251000.1 1
ENSG00000250959.2 1
ENSG00000250934.1 1
ENSG00000250786.1 1
ENSG00000250682.4 1
ENSG00000250654.6 1
ENSG00000250571.5 1
ENSG00000250462.7 1
ENSG00000250451.4 1
ENSG00000250377.1 1
ENSG00000250317.7 1
ENSG00000250312.5 1
ENSG00000250305.7 1
ENSG00000250299.4 1
ENSG00000250222.1 1
ENSG00000250133.2 1
ENSG00000249936.3 1
ENSG00000249915.6 1
ENSG00000249637.1 1
ENSG00000249572.1 1
ENSG00000249388.1 1
ENSG00000249242.6 1
ENSG00000249119.1 1
ENSG00000248866.1 1
ENSG00000248508.5 1
ENSG00000248256.1 1
ENSG00000248161.4 1
ENSG00000248126.1 1
ENSG00000248124.6 1
ENSG00000248049.5 1
ENSG00000247934.4 1
ENSG00000247828.6 1
ENSG00000247796.2 1
ENSG00000247679.2 1
ENSG00000247572.6 1
ENSG00000247400.3 1
ENSG00000247315.3 1
ENSG00000247240.6 1
ENSG00000247134.5 1
ENSG00000246705.4 1
ENSG00000246695.6 1
ENSG00000246560.2 1
ENSG00000246451.2 1
ENSG00000246263.2 1
ENSG00000246089.3 1
ENSG00000246022.2 1
ENSG00000245680.8 1
ENSG00000245573.6 1
ENSG00000245556.2 1
ENSG00000245317.2 1
ENSG00000244968.5 1
ENSG00000244932.2 1
ENSG00000244754.7 1
ENSG00000244425.3 1
ENSG00000244405.6 1
ENSG00000244165.1 1
ENSG00000244055.1 1
ENSG00000244041.6 1
ENSG00000243989.6 1
ENSG00000243970.1 1
ENSG00000243811.6 1
ENSG00000243753.4 1
ENSG00000243649.7 1
ENSG00000243646.7 1
ENSG00000243422.1 1
ENSG00000243352.3 1
ENSG00000243069.6 1
ENSG00000243056.1 1
ENSG00000242960.1 1
ENSG00000242779.5 1
ENSG00000242732.4 1
ENSG00000242687.2 1
ENSG00000242616.3 1
ENSG00000242612.5 1
ENSG00000242474.1 1
ENSG00000242419.4 1
ENSG00000242259.7 1
ENSG00000242193.8 1
ENSG00000241962.8 1
ENSG00000241935.7 1
ENSG00000241644.2 1
ENSG00000241388.4 1
ENSG00000241155.1 1
ENSG00000241106.5 1
ENSG00000241058.2 1
ENSG00000240875.4 1
ENSG00000240859.1 1
ENSG00000240857.1 1
ENSG00000240731.1 1
ENSG00000240602.6 1
ENSG00000240449.1 1
ENSG00000240409.1 1
ENSG00000240370.5 1
ENSG00000240024.4 1
ENSG00000240005.4 1
ENSG00000239912.1 1
ENSG00000239763.2 1
ENSG00000239697.9 1
ENSG00000239559.2 1
ENSG00000239467.4 1
ENSG00000239213.4 1
ENSG00000238278.3 1
ENSG00000238072.1 1
ENSG00000237854.3 1
ENSG00000237765.5 1
ENSG00000237651.5 1
ENSG00000237436.1 1
ENSG00000237429.1 1
ENSG00000237424.1 1
ENSG00000237330.2 1
ENSG00000237172.3 1
ENSG00000236914.3 1
ENSG00000236871.5 1
ENSG00000236869.1 1
ENSG00000236859.5 1
ENSG00000236333.3 1
ENSG00000236199.1 1
ENSG00000236155.5 1
ENSG00000236088.8 1
ENSG00000235961.5 1
ENSG00000235947.1 1
ENSG00000235944.6 1
ENSG00000235919.4 1
ENSG00000235859.5 1
ENSG00000235655.3 1
ENSG00000235636.1 1
ENSG00000235597.1 1
ENSG00000235568.5 1
ENSG00000235565.1 1
ENSG00000235453.6 1
ENSG00000235423.7 1
ENSG00000235313.1 1
ENSG00000235241.1 1
ENSG00000235217.6 1
ENSG00000235151.1 1
ENSG00000235109.6 1
ENSG00000235098.7 1
ENSG00000235084.3 1
ENSG00000235043.3 1
ENSG00000235027.1 1
ENSG00000234906.7 1
ENSG00000234851.4 1
ENSG00000234684.5 1
ENSG00000234664.1 1
ENSG00000234616.7 1
ENSG00000234614.1 1
ENSG00000234608.6 1
ENSG00000234506.4 1
ENSG00000234498.3 1
ENSG00000234456.6 1
ENSG00000234420.6 1
ENSG00000234390.4 1
ENSG00000234160.1 1
ENSG00000233903.2 1
ENSG00000233901.4 1
ENSG00000233871.1 1
ENSG00000233621.1 1
ENSG00000233527.7 1
ENSG00000233476.3 1
ENSG00000233369.6 1
ENSG00000233325.3 1
ENSG00000233230.1 1
ENSG00000233184.5 1
ENSG00000233006.5 1
ENSG00000232888.4 1
ENSG00000232838.3 1
ENSG00000232677.5 1
ENSG00000232611.1 1
ENSG00000232434.2 1
ENSG00000232187.1 1
ENSG00000232119.6 1
ENSG00000232065.1 1
ENSG00000231991.4 1
ENSG00000231916.1 1
ENSG00000231908.1 1
ENSG00000231711.2 1
ENSG00000231663.1 1
ENSG00000231587.1 1
ENSG00000231584.7 1
ENSG00000231530.1 1
ENSG00000231503.4 1
ENSG00000231205.10 1
ENSG00000231123.1 1
ENSG00000231107.1 1
ENSG00000231074.7 1
ENSG00000230989.5 1
ENSG00000230953.2 1
ENSG00000230945.1 1
ENSG00000230910.2 1
ENSG00000230555.2 1
ENSG00000230551.4 1
ENSG00000230521.1 1
ENSG00000230479.1 1
ENSG00000230438.6 1
ENSG00000230424.1 1
ENSG00000230415.1 1
ENSG00000230409.3 1
ENSG00000230330.1 1
ENSG00000230177.1 1
ENSG00000230163.1 1
ENSG00000230124.5 1
ENSG00000230074.1 1
ENSG00000229891.1 1
ENSG00000229809.7 1
ENSG00000229782.1 1
ENSG00000229692.3 1
ENSG00000229638.1 1
ENSG00000229417.1 1
ENSG00000229413.2 1
ENSG00000229320.3 1
ENSG00000229204.3 1
ENSG00000229152.2 1
ENSG00000228981.3 1
ENSG00000228952.1 1
ENSG00000228801.5 1
ENSG00000228653.2 1
ENSG00000228649.7 1
ENSG00000228620.1 1
ENSG00000228589.3 1
ENSG00000228436.2 1
ENSG00000228409.4 1
ENSG00000228300.12 1
ENSG00000228223.2 1
ENSG00000228214.5 1
ENSG00000228158.2 1
ENSG00000228106.4 1
ENSG00000227946.1 1
ENSG00000227775.3 1
ENSG00000227640.2 1
ENSG00000227502.2 1
ENSG00000227473.1 1
ENSG00000227376.1 1
ENSG00000227372.9 1
ENSG00000227345.7 1
ENSG00000227329.2 1
ENSG00000227232.5 1
ENSG00000227199.1 1
ENSG00000227124.7 1
ENSG00000227077.3 1
ENSG00000226944.1 1
ENSG00000226887.6 1
ENSG00000226823.1 1
ENSG00000226742.3 1
ENSG00000226608.3 1
ENSG00000226525.5 1
ENSG00000226491.1 1
ENSG00000226479.3 1
ENSG00000226415.1 1
ENSG00000226396.1 1
ENSG00000226337.3 1
ENSG00000226332.2 1
ENSG00000226330.1 1
ENSG00000226306.6 1
ENSG00000226193.1 1
ENSG00000226124.5 1
ENSG00000225973.3 1
ENSG00000225968.6 1
ENSG00000225704.2 1
ENSG00000225697.9 1
ENSG00000225649.4 1
ENSG00000225470.5 1
ENSG00000225431.1 1
ENSG00000225377.4 1
ENSG00000225342.2 1
ENSG00000225190.7 1
ENSG00000225131.2 1
ENSG00000224975.1 1
ENSG00000224805.2 1
ENSG00000224397.4 1
ENSG00000224383.6 1
ENSG00000224318.4 1
ENSG00000224307.1 1
ENSG00000224014.1 1
ENSG00000223797.4 1
ENSG00000223784.1 1
ENSG00000223658.6 1
ENSG00000223547.8 1
ENSG00000223482.6 1
ENSG00000222937.1 1
ENSG00000222894.1 1
ENSG00000222011.7 1
ENSG00000221990.4 1
ENSG00000221968.7 1
ENSG00000221955.9 1
ENSG00000221914.7 1
ENSG00000221886.3 1
ENSG00000221838.8 1
ENSG00000221823.9 1
ENSG00000221818.7 1
ENSG00000221539.1 1
ENSG00000221069.1 1
ENSG00000220749.4 1
ENSG00000220583.1 1
ENSG00000220563.1 1
ENSG00000219545.8 1
ENSG00000219200.9 1
ENSG00000218739.8 1
ENSG00000218510.5 1
ENSG00000218283.2 1
ENSG00000217648.1 1
ENSG00000217555.11 1
ENSG00000216819.1 1
ENSG00000215712.9 1
ENSG00000215481.7 1
ENSG00000215447.6 1
ENSG00000215251.3 1
ENSG00000215217.5 1
ENSG00000215193.11 1
ENSG00000215068.6 1
ENSG00000215067.8 1
ENSG00000215041.8 1
ENSG00000215006.4 1
ENSG00000214944.8 1
ENSG00000214578.5 1
ENSG00000214530.6 1
ENSG00000214485.6 1
ENSG00000214455.4 1
ENSG00000214389.2 1
ENSG00000214357.7 1
ENSG00000214290.6 1
ENSG00000214222.2 1
ENSG00000214135.7 1
ENSG00000214114.7 1
ENSG00000214113.9 1
ENSG00000214063.9 1
ENSG00000213996.11 1
ENSG00000213995.10 1
ENSG00000213983.10 1
ENSG00000213930.10 1
ENSG00000213928.7 1
ENSG00000213918.9 1
ENSG00000213903.7 1
ENSG00000213846.4 1
ENSG00000213839.4 1
ENSG00000213799.9 1
ENSG00000213753.9 1
ENSG00000213713.3 1
ENSG00000213614.8 1
ENSG00000213551.4 1
ENSG00000213462.4 1
ENSG00000213453.3 1
ENSG00000213445.7 1
ENSG00000213341.9 1
ENSG00000213189.5 1
ENSG00000213186.6 1
ENSG00000213144.2 1
ENSG00000213139.6 1
ENSG00000213123.9 1
ENSG00000213096.8 1
ENSG00000213064.8 1
ENSG00000213024.9 1
ENSG00000213020.7 1
ENSG00000212802.4 1
ENSG00000212283.1 1
ENSG00000211584.12 1
ENSG00000211482.1 1
ENSG00000211451.10 1
ENSG00000210140.1 1
ENSG00000207741.1 1
ENSG00000207697.1 1
ENSG00000207631.1 1
ENSG00000207383.1 1
ENSG00000207297.1 1
ENSG00000206838.1 1
ENSG00000206630.1 1
ENSG00000206573.7 1
ENSG00000206567.8 1
ENSG00000206149.9 1
ENSG00000205978.5 1
ENSG00000205929.8 1
ENSG00000205765.7 1
ENSG00000205710.3 1
ENSG00000205707.9 1
ENSG00000205664.9 1
ENSG00000205485.12 1
ENSG00000205476.7 1
ENSG00000205464.10 1
ENSG00000205364.3 1
ENSG00000205356.8 1
ENSG00000205302.5 1
ENSG00000205189.10 1
ENSG00000205143.2 1
ENSG00000205078.5 1
ENSG00000204954.8 1
ENSG00000204946.8 1
ENSG00000204934.9 1
ENSG00000204860.4 1
ENSG00000204859.10 1
ENSG00000204852.14 1
ENSG00000204837.3 1
ENSG00000204822.6 1
ENSG00000204789.4 1
ENSG00000204713.9 1
ENSG00000204685.6 1
ENSG00000204682.5 1
ENSG00000204634.11 1
ENSG00000204611.5 1
ENSG00000204604.8 1
ENSG00000204519.9 1
ENSG00000204516.8 1
ENSG00000204498.9 1
ENSG00000204482.9 1
ENSG00000204427.10 1
ENSG00000204406.10 1
ENSG00000204397.6 1
ENSG00000204390.9 1
ENSG00000204366.3 1
ENSG00000204348.8 1
ENSG00000204344.13 1
ENSG00000204334.7 1
ENSG00000204311.10 1
ENSG00000204310.9 1
ENSG00000204267.12 1
ENSG00000204262.10 1
ENSG00000204261.7 1
ENSG00000204217.11 1
ENSG00000204178.8 1
ENSG00000204172.10 1
ENSG00000204138.11 1
ENSG00000204104.10 1
ENSG00000204052.4 1
ENSG00000203965.11 1
ENSG00000203952.8 1
ENSG00000203880.10 1
ENSG00000203865.8 1
ENSG00000203791.12 1
ENSG00000203778.6 1
ENSG00000203772.7 1
ENSG00000203760.7 1
ENSG00000203724.9 1
ENSG00000203705.9 1
ENSG00000203668.1 1
ENSG00000203667.8 1
ENSG00000203666.11 1
ENSG00000203644.3 1
ENSG00000202474.1 1
ENSG00000202441.2 1
ENSG00000202399.1 1
ENSG00000201772.1 1
ENSG00000201499.1 1
ENSG00000201207.1 1
ENSG00000200714.1 1
ENSG00000200356.1 1
ENSG00000200253.1 1
ENSG00000200170.1 1
ENSG00000200090.1 1
ENSG00000199332.1 1
ENSG00000199266.1 1
ENSG00000198976.1 1
ENSG00000198964.12 1
ENSG00000198960.9 1
ENSG00000198954.5 1
ENSG00000198951.10 1
ENSG00000198948.10 1
ENSG00000198947.13 1
ENSG00000198932.11 1
ENSG00000198920.8 1
ENSG00000198919.11 1
ENSG00000198912.9 1
ENSG00000198908.10 1
ENSG00000198890.7 1
ENSG00000198887.8 1
ENSG00000198876.11 1
ENSG00000198860.10 1
ENSG00000198855.5 1
ENSG00000198853.10 1
ENSG00000198841.3 1
ENSG00000198836.7 1
ENSG00000198829.6 1
ENSG00000198814.11 1
ENSG00000198805.10 1
ENSG00000198795.9 1
ENSG00000198746.11 1
ENSG00000198742.8 1
ENSG00000198729.4 1
ENSG00000198728.9 1
ENSG00000198707.13 1
ENSG00000198680.4 1
ENSG00000198677.9 1
ENSG00000198648.9 1
ENSG00000198642.6 1
ENSG00000198625.11 1
ENSG00000198612.9 1
ENSG00000198589.9 1
ENSG00000198482.9 1
ENSG00000198464.12 1
ENSG00000198455.4 1
ENSG00000198440.8 1
ENSG00000198435.3 1
ENSG00000198429.8 1
ENSG00000198373.11 1
ENSG00000198369.8 1
ENSG00000198286.8 1
ENSG00000198270.11 1
ENSG00000198246.7 1
ENSG00000198231.11 1
ENSG00000198218.9 1
ENSG00000198208.10 1
ENSG00000198198.12 1
ENSG00000198189.9 1
ENSG00000198182.11 1
ENSG00000198168.7 1
ENSG00000198160.13 1
ENSG00000198134.3 1
ENSG00000198130.13 1
ENSG00000198121.12 1
ENSG00000198105.10 1
ENSG00000198093.9 1
ENSG00000198060.8 1
ENSG00000198056.12 1
ENSG00000198046.10 1
ENSG00000197989.12 1
ENSG00000197969.10 1
ENSG00000197961.10 1
ENSG00000197937.11 1
ENSG00000197933.11 1
ENSG00000197892.11 1
ENSG00000197863.7 1
ENSG00000197860.8 1
ENSG00000197859.8 1
ENSG00000197841.13 1
ENSG00000197818.10 1
ENSG00000197813.5 1
ENSG00000197798.7 1
ENSG00000197785.12 1
ENSG00000197780.8 1
ENSG00000197771.11 1
ENSG00000197763.11 1
ENSG00000197757.7 1
ENSG00000197724.9 1
ENSG00000197647.10 1
ENSG00000197608.10 1
ENSG00000197601.11 1
ENSG00000197582.5 1
ENSG00000197568.12 1
ENSG00000197566.8 1
ENSG00000197563.8 1
ENSG00000197562.8 1
ENSG00000197557.6 1
ENSG00000197555.8 1
ENSG00000197540.6 1
ENSG00000197530.11 1
ENSG00000197483.9 1
ENSG00000197442.9 1
ENSG00000197429.9 1
ENSG00000197381.14 1
ENSG00000197362.12 1
ENSG00000197345.11 1
ENSG00000197343.9 1
ENSG00000197329.10 1
ENSG00000197321.13 1
ENSG00000197312.10 1
ENSG00000197302.9 1
ENSG00000197299.9 1
ENSG00000197272.2 1
ENSG00000197254.4 1
ENSG00000197226.11 1
ENSG00000197183.11 1
ENSG00000197180.2 1
ENSG00000197177.14 1
ENSG00000197147.11 1
ENSG00000197136.4 1
ENSG00000197128.10 1
ENSG00000197124.10 1
ENSG00000197114.10 1
ENSG00000197093.9 1
ENSG00000197063.9 1
ENSG00000197021.7 1
ENSG00000197016.10 1
ENSG00000197013.8 1
ENSG00000197006.12 1
ENSG00000196968.9 1
ENSG00000196967.9 1
ENSG00000196954.11 1
ENSG00000196950.12 1
ENSG00000196911.8 1
ENSG00000196843.14 1
ENSG00000196839.11 1
ENSG00000196814.13 1
ENSG00000196793.12 1
ENSG00000196782.11 1
ENSG00000196781.12 1
ENSG00000196756.10 1
ENSG00000196754.9 1
ENSG00000196741.5 1
ENSG00000196739.13 1
ENSG00000196724.11 1
ENSG00000196715.5 1
ENSG00000196704.10 1
ENSG00000196668.3 1
ENSG00000196659.9 1
ENSG00000196642.14 1
ENSG00000196639.6 1
ENSG00000196636.7 1
ENSG00000196632.9 1
ENSG00000196605.6 1
ENSG00000196591.10 1
ENSG00000196588.13 1
ENSG00000196586.12 1
ENSG00000196581.9 1
ENSG00000196569.10 1
ENSG00000196542.7 1
ENSG00000196535.13 1
ENSG00000196526.9 1
ENSG00000196517.10 1
ENSG00000196511.12 1
ENSG00000196476.10 1
ENSG00000196458.9 1
ENSG00000196456.7 1
ENSG00000196455.6 1
ENSG00000196453.7 1
ENSG00000196428.11 1
ENSG00000196422.9 1
ENSG00000196411.8 1
ENSG00000196407.10 1
ENSG00000196371.3 1
ENSG00000196363.8 1
ENSG00000196352.12 1
ENSG00000196345.11 1
ENSG00000196313.10 1
ENSG00000196305.16 1
ENSG00000196290.13 1
ENSG00000196275.12 1
ENSG00000196233.10 1
ENSG00000196220.14 1
ENSG00000196209.11 1
ENSG00000196199.12 1
ENSG00000196196.2 1
ENSG00000196177.11 1
ENSG00000196159.10 1
ENSG00000196152.9 1
ENSG00000196151.9 1
ENSG00000189423.10 1
ENSG00000189376.10 1
ENSG00000189337.14 1
ENSG00000189319.12 1
ENSG00000189308.9 1
ENSG00000189283.8 1
ENSG00000189227.5 1
ENSG00000189184.10 1
ENSG00000189180.14 1
ENSG00000189129.12 1
ENSG00000189091.11 1
ENSG00000189050.13 1
ENSG00000189045.12 1
ENSG00000188997.6 1
ENSG00000188994.11 1
ENSG00000188827.9 1
ENSG00000188807.11 1
ENSG00000188786.9 1
ENSG00000188785.10 1
ENSG00000188735.11 1
ENSG00000188707.5 1
ENSG00000188599.16 1
ENSG00000188559.12 1
ENSG00000188554.12 1
ENSG00000188549.11 1
ENSG00000188352.11 1
ENSG00000188343.11 1
ENSG00000188321.12 1
ENSG00000188295.13 1
ENSG00000188290.9 1
ENSG00000188283.10 1
ENSG00000188177.12 1
ENSG00000188130.12 1
ENSG00000188064.8 1
ENSG00000188010.11 1
ENSG00000188002.9 1
ENSG00000187961.12 1
ENSG00000187953.9 1
ENSG00000187889.11 1
ENSG00000187867.7 1
ENSG00000187866.7 1
ENSG00000187824.7 1
ENSG00000187815.8 1
ENSG00000187800.12 1
ENSG00000187764.10 1
ENSG00000187742.13 1
ENSG00000187676.7 1
ENSG00000187626.8 1
ENSG00000187609.14 1
ENSG00000187607.14 1
ENSG00000187605.14 1
ENSG00000187546.12 1
ENSG00000187535.12 1
ENSG00000187522.12 1
ENSG00000187391.16 1
ENSG00000187231.12 1
ENSG00000187164.16 1
ENSG00000187147.16 1
ENSG00000187118.11 1
ENSG00000187097.11 1
ENSG00000187079.13 1
ENSG00000187049.8 1
ENSG00000186908.13 1
ENSG00000186889.8 1
ENSG00000186834.3 1
ENSG00000186818.11 1
ENSG00000186654.19 1
ENSG00000186648.13 1
ENSG00000186577.10 1
ENSG00000186532.10 1
ENSG00000186501.13 1
ENSG00000186496.9 1
ENSG00000186416.11 1
ENSG00000186395.6 1
ENSG00000186364.10 1
ENSG00000186352.7 1
ENSG00000186283.12 1
ENSG00000186272.11 1
ENSG00000186260.15 1
ENSG00000186212.3 1
ENSG00000186198.3 1
ENSG00000186185.12 1
ENSG00000186174.11 1
ENSG00000186166.7 1
ENSG00000186162.9 1
ENSG00000186111.7 1
ENSG00000186088.14 1
ENSG00000186063.11 1
ENSG00000186017.13 1
ENSG00000185989.10 1
ENSG00000185946.14 1
ENSG00000185917.12 1
ENSG00000185838.12 1
ENSG00000185837.3 1
ENSG00000185813.9 1
ENSG00000185753.11 1
ENSG00000185745.9 1
ENSG00000185737.11 1
ENSG00000185730.6 1
ENSG00000185684.11 1
ENSG00000185630.17 1
ENSG00000185619.16 1
ENSG00000185615.14 1
ENSG00000185614.4 1
ENSG00000185585.18 1
ENSG00000185499.15 1
ENSG00000185483.10 1
ENSG00000185480.10 1
ENSG00000185477.4 1
ENSG00000185442.11 1
ENSG00000185418.14 1
ENSG00000185414.18 1
ENSG00000185347.16 1
ENSG00000185344.12 1
ENSG00000185340.14 1
ENSG00000185339.7 1
ENSG00000185250.14 1
ENSG00000185246.16 1
ENSG00000185219.14 1
ENSG00000185164.13 1
ENSG00000185163.8 1
ENSG00000185158.11 1
ENSG00000185115.4 1
ENSG00000185104.18 1
ENSG00000185088.11 1
ENSG00000185085.2 1
ENSG00000185049.11 1
ENSG00000185024.14 1
ENSG00000185009.11 1
ENSG00000185008.16 1
ENSG00000184979.9 1
ENSG00000184898.6 1
ENSG00000184887.12 1
ENSG00000184857.7 1
ENSG00000184831.12 1
ENSG00000184787.17 1
ENSG00000184743.11 1
ENSG00000184730.9 1
ENSG00000184675.8 1
ENSG00000184669.7 1
ENSG00000184635.12 1
ENSG00000184634.14 1
ENSG00000184616.8 1
ENSG00000184602.5 1
ENSG00000184574.8 1
ENSG00000184545.9 1
ENSG00000184465.14 1
ENSG00000184445.10 1
ENSG00000184434.7 1
ENSG00000184402.13 1
ENSG00000184384.12 1
ENSG00000184378.2 1
ENSG00000184277.11 1
ENSG00000184227.6 1
ENSG00000184226.13 1
ENSG00000184203.6 1
ENSG00000184194.5 1
ENSG00000184160.7 1
ENSG00000184110.13 1
ENSG00000184068.2 1
ENSG00000183955.11 1
ENSG00000183943.5 1
ENSG00000183853.16 1
ENSG00000183840.6 1
ENSG00000183814.14 1
ENSG00000183808.10 1
ENSG00000183807.7 1
ENSG00000183765.19 1
ENSG00000183763.7 1
ENSG00000183751.13 1
ENSG00000183741.10 1
ENSG00000183735.8 1
ENSG00000183734.4 1
ENSG00000183723.11 1
ENSG00000183718.5 1
ENSG00000183690.12 1
ENSG00000183513.7 1
ENSG00000183496.5 1
ENSG00000183340.6 1
ENSG00000183337.15 1
ENSG00000183323.11 1
ENSG00000183258.10 1
ENSG00000183186.6 1
ENSG00000183137.13 1
ENSG00000182986.11 1
ENSG00000182963.8 1
ENSG00000182923.15 1
ENSG00000182866.15 1
ENSG00000182853.10 1
ENSG00000182768.8 1
ENSG00000182670.12 1
ENSG00000182552.13 1
ENSG00000182518.12 1
ENSG00000182472.7 1
ENSG00000182400.13 1
ENSG00000182287.12 1
ENSG00000182253.13 1
ENSG00000182208.11 1
ENSG00000182197.9 1
ENSG00000182149.19 1
ENSG00000182134.14 1
ENSG00000182118.5 1
ENSG00000182109.6 1
ENSG00000182095.13 1
ENSG00000182093.13 1
ENSG00000181982.16 1
ENSG00000181938.12 1
ENSG00000181929.10 1
ENSG00000181904.8 1
ENSG00000181896.10 1
ENSG00000181873.11 1
ENSG00000181830.8 1
ENSG00000181826.8 1
ENSG00000181744.7 1
ENSG00000181638.16 1
ENSG00000181610.11 1
ENSG00000181524.6 1
ENSG00000181523.11 1
ENSG00000181481.12 1
ENSG00000181450.16 1
ENSG00000181404.15 1
ENSG00000181381.12 1
ENSG00000181274.6 1
ENSG00000181264.7 1
ENSG00000181192.10 1
ENSG00000181045.13 1
ENSG00000181038.12 1
ENSG00000181007.8 1
ENSG00000180998.10 1
ENSG00000180979.8 1
ENSG00000180957.16 1
ENSG00000180901.9 1
ENSG00000180891.11 1
ENSG00000180881.18 1
ENSG00000180867.10 1
ENSG00000180787.5 1
ENSG00000180769.7 1
ENSG00000180739.13 1
ENSG00000180694.12 1
ENSG00000180667.9 1
ENSG00000180611.6 1
ENSG00000180537.11 1
ENSG00000180488.13 1
ENSG00000180357.8 1
ENSG00000180329.12 1
ENSG00000180263.12 1
ENSG00000180228.11 1
ENSG00000180182.9 1
ENSG00000180096.10 1
ENSG00000180035.9 1
ENSG00000180011.6 1
ENSG00000180008.8 1
ENSG00000179965.10 1
ENSG00000179933.5 1
ENSG00000179889.17 1
ENSG00000179886.5 1
ENSG00000179772.7 1
ENSG00000179743.3 1
ENSG00000179674.3 1
ENSG00000179639.9 1
ENSG00000179611.3 1
ENSG00000179583.16 1
ENSG00000179542.14 1
ENSG00000179523.4 1
ENSG00000179455.7 1
ENSG00000179454.12 1
ENSG00000179364.12 1
ENSG00000179348.10 1
ENSG00000179299.15 1
ENSG00000179277.9 1
ENSG00000179242.14 1
ENSG00000179134.13 1
ENSG00000179119.13 1
ENSG00000179104.7 1
ENSG00000179058.6 1
ENSG00000178971.12 1
ENSG00000178935.5 1
ENSG00000178904.17 1
ENSG00000178764.7 1
ENSG00000178761.13 1
ENSG00000178718.6 1
ENSG00000178715.8 1
ENSG00000178694.8 1
ENSG00000178665.13 1
ENSG00000178662.14 1
ENSG00000178567.7 1
ENSG00000178381.10 1
ENSG00000178307.8 1
ENSG00000178295.13 1
ENSG00000178234.11 1
ENSG00000178202.11 1
ENSG00000178184.14 1
ENSG00000178163.6 1
ENSG00000178105.8 1
ENSG00000178075.18 1
ENSG00000178053.16 1
ENSG00000178033.5 1
ENSG00000178028.12 1
ENSG00000178026.11 1
ENSG00000177946.5 1
ENSG00000177932.6 1
ENSG00000177854.7 1
ENSG00000177738.3 1
ENSG00000177733.6 1
ENSG00000177728.13 1
ENSG00000177707.9 1
ENSG00000177692.10 1
ENSG00000177628.14 1
ENSG00000177602.5 1
ENSG00000177595.16 1
ENSG00000177576.9 1
ENSG00000177565.14 1
ENSG00000177556.10 1
ENSG00000177548.11 1
ENSG00000177542.9 1
ENSG00000177425.9 1
ENSG00000177406.4 1
ENSG00000177380.12 1
ENSG00000177363.4 1
ENSG00000177301.12 1
ENSG00000177225.15 1
ENSG00000177150.11 1
ENSG00000177119.14 1
ENSG00000177106.13 1
ENSG00000177103.12 1
ENSG00000177098.7 1
ENSG00000177058.10 1
ENSG00000177045.7 1
ENSG00000177042.13 1
ENSG00000177030.15 1
ENSG00000176998.4 1
ENSG00000176871.7 1
ENSG00000176853.14 1
ENSG00000176842.13 1
ENSG00000176749.7 1
ENSG00000176731.10 1
ENSG00000176624.10 1
ENSG00000176463.12 1
ENSG00000176428.5 1
ENSG00000176422.12 1
ENSG00000176407.16 1
ENSG00000176401.5 1
ENSG00000176399.3 1
ENSG00000176390.11 1
ENSG00000176387.6 1
ENSG00000176386.7 1
ENSG00000176261.14 1
ENSG00000176225.11 1
ENSG00000176209.10 1
ENSG00000176208.7 1
ENSG00000176142.11 1
ENSG00000176125.4 1
ENSG00000176105.12 1
ENSG00000176102.10 1
ENSG00000176095.10 1
ENSG00000176024.15 1
ENSG00000176018.11 1
ENSG00000175938.6 1
