gene frequency
ENSG00000122873.10 2
ENSG00000122862.4 2
ENSG00000122786.18 2
ENSG00000122696.11 2
ENSG00000122692.8 2
ENSG00000122674.10 2
ENSG00000122644.11 2
ENSG00000122643.17 2
ENSG00000122642.9 2
ENSG00000122566.19 2
ENSG00000122545.16 2
ENSG00000122482.19 2
ENSG00000122378.12 2
ENSG00000122376.10 2
ENSG00000122299.10 2
ENSG00000122122.9 2
ENSG00000122008.14 2
ENSG00000121940.14 2
ENSG00000121897.12 2
ENSG00000121892.13 2
ENSG00000121879.3 2
ENSG00000121851.11 2
ENSG00000121774.16 2
ENSG00000121769.6 2
ENSG00000121766.13 2
ENSG00000121417.12 2
ENSG00000121413.11 2
ENSG00000121390.16 2
ENSG00000121310.15 2
ENSG00000121152.8 2
ENSG00000121104.6 2
ENSG00000121068.12 2
ENSG00000121060.13 2
ENSG00000120948.14 2
ENSG00000120915.12 2
ENSG00000120899.16 2
ENSG00000120889.11 2
ENSG00000120832.8 2
ENSG00000120802.12 2
ENSG00000120727.11 2
ENSG00000120725.11 2
ENSG00000120705.11 2
ENSG00000120616.14 2
ENSG00000120539.13 2
ENSG00000120318.14 2
ENSG00000120306.8 2
ENSG00000120278.13 2
ENSG00000120162.9 2
ENSG00000120158.10 2
ENSG00000120129.5 2
ENSG00000120071.11 2
ENSG00000120063.8 2
ENSG00000120053.10 2
ENSG00000119986.6 2
ENSG00000119929.11 2
ENSG00000119912.14 2
ENSG00000119906.10 2
ENSG00000119772.15 2
ENSG00000119711.11 2
ENSG00000119707.12 2
ENSG00000119699.6 2
ENSG00000119685.18 2
ENSG00000119684.14 2
ENSG00000119661.13 2
ENSG00000119596.16 2
ENSG00000119559.14 2
ENSG00000119523.9 2
ENSG00000119509.11 2
ENSG00000119431.8 2
ENSG00000119421.6 2
ENSG00000119414.10 2
ENSG00000119397.15 2
ENSG00000119396.9 2
ENSG00000119328.10 2
ENSG00000119321.7 2
ENSG00000119314.14 2
ENSG00000118961.13 2
ENSG00000118939.16 2
ENSG00000118922.15 2
ENSG00000118762.6 2
ENSG00000118705.15 2
ENSG00000118620.11 2
ENSG00000118564.13 2
ENSG00000118514.12 2
ENSG00000118508.4 2
ENSG00000118454.11 2
ENSG00000118193.10 2
ENSG00000118162.12 2
ENSG00000118096.6 2
ENSG00000117751.16 2
ENSG00000117713.16 2
ENSG00000117682.15 2
ENSG00000117533.13 2
ENSG00000117479.11 2
ENSG00000117450.12 2
ENSG00000117335.17 2
ENSG00000117305.13 2
ENSG00000117155.15 2
ENSG00000117153.14 2
ENSG00000116977.17 2
ENSG00000116885.17 2
ENSG00000116852.13 2
ENSG00000116791.12 2
ENSG00000116786.10 2
ENSG00000116747.11 2
ENSG00000116729.12 2
ENSG00000116641.14 2
ENSG00000116586.10 2
ENSG00000116560.9 2
ENSG00000116489.11 2
ENSG00000116478.10 2
ENSG00000116128.8 2
ENSG00000116127.16 2
ENSG00000116062.13 2
ENSG00000116017.9 2
ENSG00000115993.10 2
ENSG00000115875.17 2
ENSG00000115840.12 2
ENSG00000115825.8 2
ENSG00000115808.10 2
ENSG00000115760.12 2
ENSG00000115756.11 2
ENSG00000115657.11 2
ENSG00000115568.14 2
ENSG00000115526.9 2
ENSG00000115524.14 2
ENSG00000115446.10 2
ENSG00000115361.6 2
ENSG00000115317.10 2
ENSG00000115271.9 2
ENSG00000115207.12 2
ENSG00000115129.12 2
ENSG00000115107.18 2
ENSG00000115020.15 2
ENSG00000114982.16 2
ENSG00000114978.16 2
ENSG00000114948.11 2
ENSG00000114902.12 2
ENSG00000114857.16 2
ENSG00000114850.5 2
ENSG00000114805.15 2
ENSG00000114648.10 2
ENSG00000114541.13 2
ENSG00000114473.12 2
ENSG00000114446.4 2
ENSG00000114439.17 2
ENSG00000114391.11 2
ENSG00000114316.11 2
ENSG00000114120.10 2
ENSG00000114062.16 2
ENSG00000114030.11 2
ENSG00000114013.14 2
ENSG00000113966.8 2
ENSG00000113761.10 2
ENSG00000113742.11 2
ENSG00000113716.11 2
ENSG00000113658.15 2
ENSG00000113648.15 2
ENSG00000113597.16 2
ENSG00000113569.14 2
ENSG00000113522.12 2
ENSG00000113441.14 2
ENSG00000113318.9 2
ENSG00000113312.9 2
ENSG00000113300.10 2
ENSG00000113273.14 2
ENSG00000113161.14 2
ENSG00000113068.8 2
ENSG00000112972.13 2
ENSG00000112877.7 2
ENSG00000112874.8 2
ENSG00000112799.7 2
ENSG00000112769.17 2
ENSG00000112763.14 2
ENSG00000112759.15 2
ENSG00000112739.15 2
ENSG00000112667.11 2
ENSG00000112559.12 2
ENSG00000112367.9 2
ENSG00000112365.4 2
ENSG00000112337.9 2
ENSG00000112305.13 2
ENSG00000112294.11 2
ENSG00000112290.11 2
ENSG00000112282.16 2
ENSG00000112249.12 2
ENSG00000112031.14 2
ENSG00000112029.8 2
ENSG00000111880.14 2
ENSG00000111875.7 2
ENSG00000111843.12 2
ENSG00000111796.3 2
ENSG00000111785.17 2
ENSG00000111775.2 2
ENSG00000111731.11 2
ENSG00000111725.9 2
ENSG00000111707.10 2
ENSG00000111678.9 2
ENSG00000111671.8 2
ENSG00000111670.13 2
ENSG00000111667.12 2
ENSG00000111642.13 2
ENSG00000111602.10 2
ENSG00000111581.8 2
ENSG00000111371.14 2
ENSG00000111348.7 2
ENSG00000111328.5 2
ENSG00000111300.8 2
ENSG00000111261.12 2
ENSG00000111252.9 2
ENSG00000111224.12 2
ENSG00000111058.6 2
ENSG00000110987.7 2
ENSG00000110955.7 2
ENSG00000110925.5 2
ENSG00000110906.11 2
ENSG00000110880.9 2
ENSG00000110721.10 2
ENSG00000110717.9 2
ENSG00000110713.14 2
ENSG00000110700.5 2
ENSG00000110628.12 2
ENSG00000110536.12 2
ENSG00000110442.10 2
ENSG00000110395.4 2
ENSG00000110344.8 2
ENSG00000110328.5 2
ENSG00000110321.14 2
ENSG00000110237.3 2
ENSG00000110066.13 2
ENSG00000110042.6 2
ENSG00000109917.9 2
ENSG00000109911.16 2
ENSG00000109814.10 2
ENSG00000109790.15 2
ENSG00000109756.7 2
ENSG00000109736.13 2
ENSG00000109685.16 2
ENSG00000109654.13 2
ENSG00000109618.10 2
ENSG00000109610.5 2
ENSG00000109576.12 2
ENSG00000109436.7 2
ENSG00000109270.11 2
ENSG00000109184.13 2
ENSG00000109118.12 2
ENSG00000109111.13 2
ENSG00000109084.12 2
ENSG00000108854.14 2
ENSG00000108830.9 2
ENSG00000108799.11 2
ENSG00000108798.7 2
ENSG00000108599.13 2
ENSG00000108588.12 2
ENSG00000108528.12 2
ENSG00000108523.14 2
ENSG00000108518.7 2
ENSG00000108506.10 2
ENSG00000108448.19 2
ENSG00000108424.8 2
ENSG00000108423.13 2
ENSG00000108384.13 2
ENSG00000108349.13 2
ENSG00000108344.13 2
ENSG00000108187.14 2
ENSG00000108010.10 2
ENSG00000107959.14 2
ENSG00000107902.12 2
ENSG00000107897.17 2
ENSG00000107798.16 2
ENSG00000107771.14 2
ENSG00000107669.16 2
ENSG00000107362.12 2
ENSG00000107295.9 2
ENSG00000107290.12 2
ENSG00000107263.17 2
ENSG00000107262.15 2
ENSG00000107186.15 2
ENSG00000107164.15 2
ENSG00000107104.17 2
ENSG00000107036.10 2
ENSG00000107021.14 2
ENSG00000106780.8 2
ENSG00000106771.11 2
ENSG00000106733.19 2
ENSG00000106723.15 2
ENSG00000106683.13 2
ENSG00000106682.13 2
ENSG00000106615.8 2
ENSG00000106443.13 2
ENSG00000106415.11 2
ENSG00000106400.10 2
ENSG00000106366.8 2
ENSG00000106333.11 2
ENSG00000106245.8 2
ENSG00000106105.12 2
ENSG00000106086.17 2
ENSG00000106069.19 2
ENSG00000105993.13 2
ENSG00000105939.11 2
ENSG00000105855.8 2
ENSG00000105849.5 2
ENSG00000105726.15 2
ENSG00000105698.14 2
ENSG00000105677.10 2
ENSG00000105669.11 2
ENSG00000105617.3 2
ENSG00000105583.8 2
ENSG00000105568.16 2
ENSG00000105516.9 2
ENSG00000105514.6 2
ENSG00000105499.12 2
ENSG00000105497.6 2
ENSG00000105483.15 2
ENSG00000105472.11 2
ENSG00000105404.9 2
ENSG00000105402.6 2
ENSG00000105379.8 2
ENSG00000105374.8 2
ENSG00000105258.7 2
ENSG00000105245.8 2
ENSG00000105220.13 2
ENSG00000105186.13 2
ENSG00000105127.7 2
ENSG00000105053.9 2
ENSG00000104983.7 2
ENSG00000104964.13 2
ENSG00000104946.9 2
ENSG00000104881.13 2
ENSG00000104805.14 2
ENSG00000104738.15 2
ENSG00000104687.11 2
ENSG00000104643.8 2
ENSG00000104427.10 2
ENSG00000104388.13 2
ENSG00000104381.11 2
ENSG00000104356.9 2
ENSG00000104341.15 2
ENSG00000104219.11 2
ENSG00000104177.16 2
ENSG00000104142.9 2
ENSG00000103994.15 2
ENSG00000103550.12 2
ENSG00000103415.10 2
ENSG00000103365.14 2
ENSG00000103363.13 2
ENSG00000103319.10 2
ENSG00000103222.17 2
ENSG00000103196.10 2
ENSG00000103187.7 2
ENSG00000103152.10 2
ENSG00000103121.7 2
ENSG00000103111.13 2
ENSG00000103066.11 2
ENSG00000103005.10 2
ENSG00000102974.13 2
ENSG00000102921.6 2
ENSG00000102900.11 2
ENSG00000102898.10 2
ENSG00000102897.8 2
ENSG00000102882.10 2
ENSG00000102796.9 2
ENSG00000102760.12 2
ENSG00000102572.13 2
ENSG00000102401.18 2
ENSG00000102384.12 2
ENSG00000102225.14 2
ENSG00000102221.12 2
ENSG00000102034.15 2
ENSG00000101974.13 2
ENSG00000101955.13 2
ENSG00000101945.15 2
ENSG00000101940.16 2
ENSG00000101935.8 2
ENSG00000101773.15 2
ENSG00000101751.9 2
ENSG00000101745.14 2
ENSG00000101695.7 2
ENSG00000101654.16 2
ENSG00000101558.12 2
ENSG00000101557.13 2
ENSG00000101493.9 2
ENSG00000101460.11 2
ENSG00000101421.3 2
ENSG00000101407.11 2
ENSG00000101367.8 2
ENSG00000101365.19 2
ENSG00000101346.10 2
ENSG00000101246.18 2
ENSG00000101236.15 2
ENSG00000101216.9 2
ENSG00000101199.11 2
ENSG00000101191.15 2
ENSG00000101189.6 2
ENSG00000101150.16 2
ENSG00000101146.11 2
ENSG00000101138.10 2
ENSG00000101096.18 2
ENSG00000101084.15 2
ENSG00000101004.13 2
ENSG00000100949.13 2
ENSG00000100934.13 2
ENSG00000100916.12 2
ENSG00000100908.12 2
ENSG00000100889.10 2
ENSG00000100888.11 2
ENSG00000100836.9 2
ENSG00000100813.13 2
ENSG00000100811.9 2
ENSG00000100767.14 2
ENSG00000100749.6 2
ENSG00000100722.17 2
ENSG00000100714.14 2
ENSG00000100697.13 2
ENSG00000100612.12 2
ENSG00000100603.12 2
ENSG00000100596.5 2
ENSG00000100580.7 2
ENSG00000100578.13 2
ENSG00000100568.9 2
ENSG00000100558.7 2
ENSG00000100554.10 2
ENSG00000100523.13 2
ENSG00000100461.16 2
ENSG00000100439.9 2
ENSG00000100426.6 2
ENSG00000100425.17 2
ENSG00000100387.8 2
ENSG00000100379.16 2
ENSG00000100376.10 2
ENSG00000100365.13 2
ENSG00000100321.13 2
ENSG00000100316.14 2
ENSG00000100300.16 2
ENSG00000100292.15 2
ENSG00000100280.15 2
ENSG00000100266.16 2
ENSG00000100253.11 2
ENSG00000100228.11 2
ENSG00000100227.16 2
ENSG00000100225.16 2
ENSG00000100220.10 2
ENSG00000100211.9 2
ENSG00000100151.14 2
ENSG00000100116.15 2
ENSG00000100109.15 2
ENSG00000100060.16 2
ENSG00000100014.18 2
ENSG00000099999.13 2
ENSG00000099991.15 2
ENSG00000099985.3 2
ENSG00000099942.11 2
ENSG00000099849.13 2
ENSG00000099783.10 2
ENSG00000099622.12 2
ENSG00000099377.12 2
ENSG00000099364.15 2
ENSG00000099330.7 2
ENSG00000097046.11 2
ENSG00000097033.13 2
ENSG00000096063.13 2
ENSG00000095970.15 2
ENSG00000095370.18 2
ENSG00000095015.5 2
ENSG00000094916.12 2
ENSG00000094804.8 2
ENSG00000094631.17 2
ENSG00000093072.14 2
ENSG00000092841.17 2
ENSG00000092140.13 2
ENSG00000091972.17 2
ENSG00000091947.8 2
ENSG00000091542.8 2
ENSG00000091527.14 2
ENSG00000091262.13 2
ENSG00000091136.12 2
ENSG00000091039.15 2
ENSG00000091009.7 2
ENSG00000090989.16 2
ENSG00000090971.4 2
ENSG00000090863.10 2
ENSG00000090857.12 2
ENSG00000090661.10 2
ENSG00000090372.13 2
ENSG00000090316.14 2
ENSG00000090097.19 2
ENSG00000090061.16 2
ENSG00000090060.16 2
ENSG00000090020.9 2
ENSG00000090013.8 2
ENSG00000089916.16 2
ENSG00000089693.9 2
ENSG00000089351.13 2
ENSG00000089177.16 2
ENSG00000089159.14 2
ENSG00000089154.9 2
ENSG00000089094.15 2
ENSG00000089048.13 2
ENSG00000089041.15 2
ENSG00000088970.14 2
ENSG00000088888.16 2
ENSG00000088812.16 2
ENSG00000088808.15 2
ENSG00000088727.11 2
ENSG00000088448.13 2
ENSG00000088387.16 2
ENSG00000088247.14 2
ENSG00000088035.14 2
ENSG00000087338.4 2
ENSG00000087245.11 2
ENSG00000087152.14 2
ENSG00000087111.19 2
ENSG00000087095.11 2
ENSG00000087076.7 2
ENSG00000087053.17 2
ENSG00000086848.13 2
ENSG00000086730.15 2
ENSG00000086619.12 2
ENSG00000086589.10 2
ENSG00000086475.13 2
ENSG00000086300.14 2
ENSG00000086200.15 2
ENSG00000086102.17 2
ENSG00000086015.19 2
ENSG00000085999.10 2
ENSG00000085998.12 2
ENSG00000085788.12 2
ENSG00000085733.14 2
ENSG00000085719.10 2
ENSG00000085449.13 2
ENSG00000085276.16 2
ENSG00000085224.19 2
ENSG00000085185.14 2
ENSG00000084764.9 2
ENSG00000084731.12 2
ENSG00000084676.14 2
ENSG00000084652.14 2
ENSG00000084090.12 2
ENSG00000084072.15 2
ENSG00000083896.11 2
ENSG00000083838.14 2
ENSG00000083807.8 2
ENSG00000083720.11 2
ENSG00000083642.17 2
ENSG00000083635.7 2
ENSG00000083544.12 2
ENSG00000083097.13 2
ENSG00000082996.18 2
ENSG00000082898.15 2
ENSG00000082805.18 2
ENSG00000082515.15 2
ENSG00000082269.15 2
ENSG00000082258.11 2
ENSG00000081760.15 2
ENSG00000081019.12 2
ENSG00000080986.11 2
ENSG00000080845.16 2
ENSG00000080839.10 2
ENSG00000080608.9 2
ENSG00000080603.15 2
ENSG00000080546.12 2
ENSG00000079950.12 2
ENSG00000079785.13 2
ENSG00000079616.11 2
ENSG00000079277.18 2
ENSG00000079246.14 2
ENSG00000079134.10 2
ENSG00000078699.20 2
ENSG00000078246.14 2
ENSG00000078177.12 2
ENSG00000078124.10 2
ENSG00000078043.14 2
ENSG00000078018.18 2
ENSG00000077984.5 2
ENSG00000077713.17 2
ENSG00000077514.7 2
ENSG00000077420.14 2
ENSG00000077254.13 2
ENSG00000077157.19 2
ENSG00000077147.13 2
ENSG00000077097.12 2
ENSG00000077063.9 2
ENSG00000076382.15 2
ENSG00000076356.6 2
ENSG00000076067.10 2
ENSG00000076003.4 2
ENSG00000075914.11 2
ENSG00000075568.15 2
ENSG00000075420.11 2
ENSG00000075391.15 2
ENSG00000075292.17 2
ENSG00000075234.15 2
ENSG00000075218.17 2
ENSG00000074657.12 2
ENSG00000074603.17 2
ENSG00000074356.15 2
ENSG00000074054.16 2
ENSG00000073969.17 2
ENSG00000073849.13 2
ENSG00000073712.12 2
ENSG00000073111.12 2
ENSG00000072832.13 2
ENSG00000072657.7 2
ENSG00000072364.11 2
ENSG00000072310.15 2
ENSG00000072062.12 2
ENSG00000071967.10 2
ENSG00000071794.14 2
ENSG00000071655.16 2
ENSG00000071626.15 2
ENSG00000071243.14 2
ENSG00000070778.11 2
ENSG00000070759.15 2
ENSG00000070718.10 2
ENSG00000070614.13 2
ENSG00000070367.14 2
ENSG00000070366.12 2
ENSG00000070269.12 2
ENSG00000070159.12 2
ENSG00000069869.14 2
ENSG00000069399.11 2
ENSG00000069122.17 2
ENSG00000068903.18 2
ENSG00000068885.13 2
ENSG00000068796.15 2
ENSG00000068784.11 2
ENSG00000068654.14 2
ENSG00000068438.13 2
ENSG00000068354.14 2
ENSG00000067601.7 2
ENSG00000067182.6 2
ENSG00000066777.7 2
ENSG00000066651.16 2
ENSG00000066583.10 2
ENSG00000066322.11 2
ENSG00000066279.15 2
ENSG00000066185.11 2
ENSG00000066136.18 2
ENSG00000066135.11 2
ENSG00000065970.7 2
ENSG00000065882.14 2
ENSG00000065328.15 2
ENSG00000065308.4 2
ENSG00000065243.17 2
ENSG00000065060.15 2
ENSG00000065054.12 2
ENSG00000064703.10 2
ENSG00000064651.12 2
ENSG00000064199.5 2
ENSG00000063978.14 2
ENSG00000063241.6 2
ENSG00000063015.18 2
ENSG00000062485.17 2
ENSG00000060491.15 2
ENSG00000059691.10 2
ENSG00000059377.14 2
ENSG00000058729.9 2
ENSG00000058668.13 2
ENSG00000058262.8 2
ENSG00000057663.11 2
ENSG00000055950.15 2
ENSG00000055070.15 2
ENSG00000054965.9 2
ENSG00000054611.12 2
ENSG00000054523.15 2
ENSG00000053702.13 2
ENSG00000052344.14 2
ENSG00000051825.13 2
ENSG00000051620.9 2
ENSG00000051523.9 2
ENSG00000050767.14 2
ENSG00000050748.16 2
ENSG00000049860.12 2
ENSG00000049618.20 2
ENSG00000049130.12 2
ENSG00000048649.12 2
ENSG00000048342.14 2
ENSG00000048140.16 2
ENSG00000047849.20 2
ENSG00000047648.20 2
ENSG00000047410.12 2
ENSG00000044115.19 2
ENSG00000042445.12 2
ENSG00000042088.12 2
ENSG00000041802.9 2
ENSG00000040933.14 2
ENSG00000040341.16 2
ENSG00000039319.15 2
ENSG00000038945.13 2
ENSG00000038532.13 2
ENSG00000038274.15 2
ENSG00000038210.12 2
ENSG00000035687.9 2
ENSG00000035681.6 2
ENSG00000035403.15 2
ENSG00000034533.10 2
ENSG00000034510.5 2
ENSG00000033327.11 2
ENSG00000032389.11 2
ENSG00000031081.9 2
ENSG00000029993.13 2
ENSG00000029725.15 2
ENSG00000029363.14 2
ENSG00000027847.12 2
ENSG00000027697.11 2
ENSG00000026950.15 2
ENSG00000025796.12 2
ENSG00000024862.15 2
ENSG00000024048.9 2
ENSG00000023697.11 2
ENSG00000023572.7 2
ENSG00000023330.13 2
ENSG00000022976.14 2
ENSG00000021776.9 2
ENSG00000018699.10 2
ENSG00000014216.14 2
ENSG00000013810.17 2
ENSG00000013561.16 2
ENSG00000013523.8 2
ENSG00000013364.17 2
ENSG00000012963.12 2
ENSG00000011523.12 2
ENSG00000011485.13 2
ENSG00000011451.16 2
ENSG00000011405.12 2
ENSG00000011295.14 2
ENSG00000011258.14 2
ENSG00000011143.15 2
ENSG00000011114.13 2
ENSG00000011105.10 2
ENSG00000010803.15 2
ENSG00000010319.5 2
ENSG00000009413.14 2
ENSG00000009335.16 2
ENSG00000009307.14 2
ENSG00000008853.15 2
ENSG00000008282.6 2
ENSG00000008083.12 2
ENSG00000007944.13 2
ENSG00000007923.14 2
ENSG00000007392.15 2
ENSG00000007384.14 2
ENSG00000007255.9 2
ENSG00000007080.9 2
ENSG00000006757.10 2
ENSG00000006756.14 2
ENSG00000006534.14 2
ENSG00000006530.14 2
ENSG00000006451.6 2
ENSG00000006125.15 2
ENSG00000006015.16 2
ENSG00000005893.14 2
ENSG00000005882.10 2
ENSG00000005801.15 2
ENSG00000005469.10 2
ENSG00000005339.11 2
ENSG00000005007.11 2
ENSG00000004975.10 2
ENSG00000004779.8 2
ENSG00000004700.14 2
ENSG00000004399.11 2
ENSG00000004142.10 2
ENSG00000003393.13 2
ENSG00000003249.12 2
ENSG00000003096.12 2
ENSG00000003056.6 2
ENSG00000002919.13 2
ENSG00000001631.13 2
ENSG00000001629.8 2
ENSG00000000003.13 2
ENSG00000281896.1 1
ENSG00000281789.1 1
ENSG00000281649.1 1
ENSG00000281555.1 1
ENSG00000281490.1 1
ENSG00000281468.1 1
ENSG00000281404.1 1
ENSG00000280816.1 1
ENSG00000280746.1 1
ENSG00000280649.1 1
ENSG00000280587.1 1
ENSG00000280550.1 1
ENSG00000280411.1 1
ENSG00000280339.1 1
ENSG00000280306.1 1
ENSG00000280128.1 1
ENSG00000280088.1 1
ENSG00000279865.1 1
ENSG00000279812.1 1
ENSG00000279673.1 1
ENSG00000279672.1 1
ENSG00000279528.1 1
ENSG00000279483.1 1
ENSG00000279453.1 1
ENSG00000279377.1 1
ENSG00000279259.1 1
ENSG00000279207.1 1
ENSG00000279117.1 1
ENSG00000279059.1 1
ENSG00000278978.1 1
ENSG00000278922.1 1
ENSG00000278864.1 1
ENSG00000278834.1 1
ENSG00000278820.1 1
ENSG00000278768.1 1
ENSG00000278730.1 1
ENSG00000278611.1 1
ENSG00000278540.3 1
ENSG00000278535.3 1
ENSG00000278385.1 1
ENSG00000278376.1 1
ENSG00000278311.3 1
ENSG00000278259.3 1
ENSG00000278126.1 1
ENSG00000278058.1 1
ENSG00000278035.1 1
ENSG00000277791.3 1
ENSG00000277734.3 1
ENSG00000277443.1 1
ENSG00000277394.1 1
ENSG00000277363.3 1
ENSG00000277203.1 1
ENSG00000277147.3 1
ENSG00000276698.1 1
ENSG00000276381.1 1
ENSG00000276182.1 1
ENSG00000276085.1 1
ENSG00000276070.3 1
ENSG00000276023.3 1
ENSG00000276007.1 1
ENSG00000275964.1 1
ENSG00000275888.1 1
ENSG00000275645.1 1
ENSG00000275479.1 1
ENSG00000275395.3 1
ENSG00000275385.1 1
ENSG00000275342.3 1
ENSG00000275302.1 1
ENSG00000275160.1 1
ENSG00000275111.3 1
ENSG00000275074.1 1
ENSG00000275055.1 1
ENSG00000275025.1 1
ENSG00000274712.1 1
ENSG00000274561.1 1
ENSG00000274471.1 1
ENSG00000274213.1 1
ENSG00000274211.3 1
ENSG00000274104.1 1
ENSG00000274070.1 1
ENSG00000274029.1 1
ENSG00000274020.1 1
ENSG00000273893.1 1
ENSG00000273820.1 1
ENSG00000273796.1 1
ENSG00000273702.1 1
ENSG00000273680.1 1
ENSG00000273611.3 1
ENSG00000273492.4 1
ENSG00000273456.1 1
ENSG00000273373.1 1
ENSG00000273366.1 1
ENSG00000273343.1 1
ENSG00000273271.1 1
ENSG00000273257.1 1
ENSG00000273179.1 1
ENSG00000273061.1 1
ENSG00000273058.2 1
ENSG00000273055.1 1
ENSG00000273033.2 1
ENSG00000273027.1 1
ENSG00000273001.1 1
ENSG00000272990.1 1
ENSG00000272986.1 1
ENSG00000272927.1 1
ENSG00000272894.4 1
ENSG00000272888.4 1
ENSG00000272849.1 1
ENSG00000272841.1 1
ENSG00000272829.1 1
ENSG00000272807.1 1
ENSG00000272779.1 1
ENSG00000272734.1 1
ENSG00000272667.1 1
ENSG00000272660.1 1
ENSG00000272654.1 1
ENSG00000272644.1 1
ENSG00000272619.1 1
ENSG00000272606.1 1
ENSG00000272602.4 1
ENSG00000272564.1 1
ENSG00000272518.1 1
ENSG00000272482.1 1
ENSG00000272462.2 1
ENSG00000272430.1 1
ENSG00000272391.4 1
ENSG00000272369.1 1
ENSG00000272333.4 1
ENSG00000272323.1 1
ENSG00000272308.1 1
ENSG00000272279.1 1
ENSG00000272221.1 1
ENSG00000272173.1 1
ENSG00000272172.1 1
ENSG00000272143.1 1
ENSG00000272086.1 1
ENSG00000272077.1 1
ENSG00000272031.2 1
ENSG00000272027.2 1
ENSG00000272024.1 1
ENSG00000272010.1 1
ENSG00000272009.1 1
ENSG00000271918.1 1
ENSG00000271870.1 1
ENSG00000271737.1 1
ENSG00000271643.1 1
ENSG00000271581.1 1
ENSG00000271533.1 1
ENSG00000271452.1 1
ENSG00000271447.4 1
ENSG00000271430.1 1
ENSG00000271420.1 1
ENSG00000271380.1 1
ENSG00000271020.1 1
ENSG00000270964.1 1
ENSG00000270959.1 1
ENSG00000270761.1 1
ENSG00000270728.1 1
ENSG00000270696.1 1
ENSG00000270681.1 1
ENSG00000270659.1 1
ENSG00000270607.1 1
ENSG00000270587.1 1
ENSG00000270504.1 1
ENSG00000270362.1 1
ENSG00000270231.3 1
ENSG00000270223.1 1
ENSG00000270194.1 1
ENSG00000270189.1 1
ENSG00000270179.1 1
ENSG00000270055.1 1
ENSG00000270015.1 1
ENSG00000270010.1 1
ENSG00000269994.1 1
ENSG00000269985.1 1
ENSG00000269958.1 1
ENSG00000269947.1 1
ENSG00000269910.1 1
ENSG00000269899.1 1
ENSG00000269896.2 1
ENSG00000269893.5 1
ENSG00000269867.1 1
ENSG00000269707.1 1
ENSG00000269696.1 1
ENSG00000269640.4 1
ENSG00000269556.6 1
ENSG00000269386.4 1
ENSG00000269352.1 1
ENSG00000269335.4 1
ENSG00000269313.4 1
ENSG00000269194.1 1
ENSG00000269176.2 1
ENSG00000269131.1 1
ENSG00000269028.3 1
ENSG00000268568.1 1
ENSG00000268555.1 1
ENSG00000268516.2 1
ENSG00000268403.2 1
ENSG00000268357.1 1
ENSG00000268230.4 1
ENSG00000268225.1 1
ENSG00000268104.2 1
ENSG00000267796.6 1
ENSG00000267595.1 1
ENSG00000267565.1 1
ENSG00000267519.3 1
ENSG00000267475.1 1
ENSG00000267454.4 1
ENSG00000267422.1 1
ENSG00000267395.4 1
ENSG00000267372.2 1
ENSG00000267321.1 1
ENSG00000267296.2 1
ENSG00000267254.4 1
ENSG00000267249.1 1
ENSG00000267221.1 1
ENSG00000267128.1 1
ENSG00000267102.1 1
ENSG00000267100.1 1
ENSG00000267049.1 1
ENSG00000267045.1 1
ENSG00000267002.1 1
ENSG00000266931.1 1
ENSG00000266916.4 1
ENSG00000266865.5 1
ENSG00000266714.5 1
ENSG00000266469.1 1
ENSG00000266392.1 1
ENSG00000266338.5 1
ENSG00000266053.2 1
ENSG00000266036.1 1
ENSG00000266032.1 1
ENSG00000265996.1 1
ENSG00000265972.4 1
ENSG00000265808.3 1
ENSG00000265688.1 1
ENSG00000265681.5 1
ENSG00000265531.2 1
ENSG00000265458.1 1
ENSG00000265452.1 1
ENSG00000265415.1 1
ENSG00000265354.3 1
ENSG00000264538.5 1
ENSG00000264364.2 1
ENSG00000264278.1 1
ENSG00000264229.1 1
ENSG00000264219.1 1
ENSG00000264107.1 1
ENSG00000264049.1 1
ENSG00000263731.1 1
ENSG00000263528.6 1
ENSG00000263470.1 1
ENSG00000263465.3 1
ENSG00000263335.1 1
ENSG00000263272.1 1
ENSG00000263266.2 1
ENSG00000263142.4 1
ENSG00000263050.1 1
ENSG00000263011.1 1
ENSG00000263004.1 1
ENSG00000262919.6 1
ENSG00000262879.4 1
ENSG00000262766.1 1
ENSG00000262686.1 1
ENSG00000262587.2 1
ENSG00000262558.1 1
ENSG00000262454.1 1
ENSG00000262294.1 1
ENSG00000262227.1 1
ENSG00000262198.1 1
ENSG00000262165.1 1
ENSG00000262089.1 1
ENSG00000262050.1 1
ENSG00000262049.1 1
ENSG00000261879.4 1
ENSG00000261786.1 1
ENSG00000261716.1 1
ENSG00000261612.1 1
ENSG00000261526.2 1
ENSG00000261353.1 1
ENSG00000261305.1 1
ENSG00000261221.3 1
ENSG00000261189.1 1
ENSG00000261188.1 1
ENSG00000261183.4 1
ENSG00000261175.4 1
ENSG00000261087.1 1
ENSG00000261012.2 1
ENSG00000260978.1 1
ENSG00000260916.4 1
ENSG00000260884.1 1
ENSG00000260805.2 1
ENSG00000260804.3 1
ENSG00000260708.1 1
ENSG00000260625.2 1
ENSG00000260552.1 1
ENSG00000260541.1 1
ENSG00000260461.1 1
ENSG00000260428.2 1
ENSG00000260418.1 1
ENSG00000260317.1 1
ENSG00000260296.1 1
ENSG00000260285.1 1
ENSG00000260274.1 1
ENSG00000260260.1 1
ENSG00000260257.2 1
