gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..
hsa-mir-3607	-0.00091581183783151	0.999084607389842	0.00252072492835866	-0.36331288175415	0.71637117160588	age	-0.0112799118621287	0.988783467814122	0.0144878989367299	-0.778574720281333	0.436230275369245	gender	-0.141157206662648	0.868352790122763	0.558634859286238	-0.252682417353981	0.800513635986	Interaction	-0.000746340547186353	0.999253937895644	0.00368469645391277	-0.202551433074987	0.839485653795867
hsa-mir-361	-0.000214767484813523	0.999785255576072	0.000687099231936498	-0.312571277671537	0.754606402525017	age	-0.0137380684044293	0.986355868196142	0.0144677462832172	-0.949565200791895	0.342333227597869	gender	-1.84610101452125	0.157851428463234	1.09125635638151	-1.69172074345823	0.0906992313975113	Interaction	0.00122313780957419	1.0012238861477	0.000833600698309838	1.46729460766306	0.142295929975228
hsa-mir-3610	-0.0608030034659457	0.941008596950164	0.127633542742292	-0.476387336428595	0.633798454837849	age	-0.0123955845301742	0.987680924277675	0.0143346380836766	-0.86472950749203	0.387187269864536	gender	-0.399248676328549	0.670823862594627	0.519736073768581	-0.76817580398762	0.442382746350485	Interaction	0.0701520379566188	1.07267125560298	0.150633307100325	0.465713986548116	0.641420239579157
hsa-mir-3613	0.0136461324437248	1.01373966588136	0.0216935323162687	0.629041515451644	0.529321877317697	age	-0.0199302884974094	0.980267006810897	0.0149205527704883	-1.33576073245959	0.181627491540286	gender	-0.908781599165986	0.403014958779013	0.722323802924292	-1.25813602637325	0.208342566271885	Interaction	0.0570289810499994	1.05868649179706	0.0416624076451314	1.36883546279313	0.171050712925167
hsa-mir-3614	-0.0185129687225398	0.981657343667521	0.0239747640557525	-0.772185648187759	0.440004480501746	age	-0.0155281766852597	0.984591763828644	0.0149916314972789	-1.03578964624885	0.300300288917191	gender	-0.80154553346553	0.448635047539921	0.611276728985178	-1.31126459663569	0.189768385014593	Interaction	0.0392387649722604	1.04001877406119	0.0311848296165442	1.25826452973286	0.208296104506401
hsa-mir-3615	-0.00161009509581108	0.998391200411908	0.0149795597214628	-0.107486142833966	0.914403318049214	age	-0.0121592382075087	0.987914386619991	0.014253215366221	-0.85308738380009	0.393610847204476	gender	-1.08251746846144	0.338741679835376	0.728697768519311	-1.4855506840114	0.137398007690923	Interaction	0.0514656386948187	1.05281300964148	0.032204421599035	1.59809231588127	0.110022433500356
hsa-mir-362	-0.000226574498806044	0.999773451167257	0.000952661434588245	-0.237833180372179	0.812010482720982	age	-0.0122100671306067	0.987864173271762	0.0150856745429769	-0.809381582230349	0.418295692820326	gender	-0.0822598954651698	0.921032555403358	0.552546599246741	-0.148874132204072	0.881652953230729	Interaction	-0.00119637236997741	0.998804342998136	0.00254618416344031	-0.469868749933984	0.638448792152211
hsa-mir-363	0.000229851146228703	1.00022987756403	0.00120942174466457	0.190050449516642	0.849269597876167	age	-0.0138359265637914	0.986259349949031	0.0148241391339708	-0.933337608258488	0.350645683182081	gender	-0.543482865630644	0.580722148885693	0.488845704916695	-1.11176770126938	0.266238042375917	Interaction	0.00193167112434017	1.00193353800288	0.00157017477157358	1.23022682526246	0.218612177254116
hsa-mir-3651	0.0396740823399052	1.04047161085293	0.024668801833884	1.60826953035922	0.107776160868808	age	-0.0134580953190296	0.986632059953188	0.0141181443346476	-0.953248174832856	0.340464342889972	gender	-0.754719223668546	0.470142601115146	0.682252892731844	-1.10621623112001	0.268632939167003	Interaction	0.214831260742507	1.23965270124044	0.16708383650083	1.28576925956234	0.198523601557093
hsa-mir-3652	0.0682788106177415	1.07066377929812	0.0562698568511218	1.21341717286384	0.22497036391197	age	-0.0133468758378756	0.98674179876142	0.0144771923820666	-0.921924326598634	0.356568049112393	gender	-0.130875751909693	0.877326773795639	0.487120923672189	-0.268671998162342	0.788182101932034	Interaction	-0.0394237141969263	0.961343288038147	0.174298510212691	-0.226185032498665	0.821057511319938
hsa-mir-3653	0.0069129324012886	1.0069368818737	0.0308448014772557	0.224119853920475	0.822664044203655	age	-0.0130124254783279	0.987071870103959	0.0149059415520016	-0.872969039421769	0.382679953380955	gender	0.213867114888676	1.23845807121968	0.711487145158916	0.300591678070174	0.763725878087986	Interaction	-0.0297674698791108	0.970671217603894	0.0419091006729748	-0.710286534454469	0.477526468346207
hsa-mir-365a	-0.00106314445260821	0.998937420485234	0.00294922863579279	-0.360482208705541	0.718486558977884	age	-0.0137990318009536	0.986295738425111	0.0146049719739823	-0.944817410504832	0.344752101671591	gender	-0.316644098976652	0.728590014919463	0.680433798543459	-0.465356217834067	0.641676382072685	Interaction	0.000639670871537306	1.00063987550458	0.00595369124783819	0.10744105545775	0.914439085444617
hsa-mir-365b	-0.00111610204130412	0.998884520568925	0.00296954297666252	-0.375849768828237	0.707028585679812	age	-0.0138004620314794	0.986294327795847	0.0145773501905995	-0.946705803938152	0.343788712134136	gender	-0.327850408920004	0.720470787647769	0.681289289559809	-0.481220553359694	0.630359754588189	Interaction	0.000756740018342617	1.00075702641831	0.00594350502849697	0.127322180214254	0.898685405896897
hsa-mir-3662	-0.0296494631611442	0.970785770087356	0.0358910598405424	-0.82609606104895	0.408749601933399	age	-0.0138146224960267	0.98628036150887	0.0147578828941604	-0.936084301190184	0.349229785207359	gender	-0.58659509072721	0.556217935767487	0.484258150863918	-1.21132724287805	0.22577001172133	Interaction	0.0564557713105783	1.05807981628174	0.043238304096581	1.30568884442076	0.191658393163041
hsa-mir-3677	-0.0547859139459923	0.946687798915585	0.0877699084798616	-0.624199283044287	0.532496717666375	age	-0.012894061835018	0.987188710441401	0.0144448229192635	-0.892642430238628	0.372048689223451	gender	-0.668814342561415	0.512315648686129	0.673876407763742	-0.992488140044664	0.320959462059789	Interaction	0.151440956425601	1.1635096020158	0.190075303277186	0.796741890264171	0.425600949821569
hsa-mir-3682	-0.0513177972538875	0.949976722562163	0.122494849838158	-0.418938406975391	0.675261147077621	age	-0.0131362562191513	0.986949647830632	0.0144543747706366	-0.908808331567342	0.363451307945012	gender	-0.681710552575344	0.505751138120314	0.592830349586513	-1.14992519031933	0.250174684652711	Interaction	0.195001035681579	1.21531224516558	0.178289261957766	1.09373404511468	0.274071638104191
