gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..	p_adjusted_new	gene_ensembl	gene_name
ENSG00000177854.7	-0.513274271819265	0.5985326084639411	0.234117511599693	-2.19237881144444	0.0283521652871846	age	0.007605581314105641	1.00763457721127	0.0138359428875148	0.54969736258226	0.582526966135421	gender	0.6092334146754781	1.83902109170996	0.346385121508745	1.7588325157323401	0.078605960176716	Interaction	0.6610969171954101	1.9369158058064198	0.343627704255377	1.92387548794406	0.05437019239473	0.0955863059842834	ENSG00000177854	TMEM187
ENSG00000174243.8	-0.0389703392363203	0.9617792358299291	0.185107857715686	-0.210527741594721	0.833255802136012	age	0.00461255291563175	1.00462320711255	0.0138074179560453	0.33406339478644	0.738331721558981	gender	0.41308051235791204	1.51146671278423	0.36445351339731	1.13342442087419	0.257036063512275	Interaction	0.937143283513402	2.55267871305177	0.375500745318536	2.49571617419408	0.012570313600722	0.0586545769538801	ENSG00000174243	DDX23
ENSG00000133460.18	-0.35168503362905196	0.703501666451818	0.22652449046029502	-1.5525254373795603	0.12053655103368699	age	0.0112898835041586	1.01135385475492	0.0132306124288368	0.853315261472832	0.39348449903320604	gender	-1.1947924813881399	0.30276677740478897	0.7524615007283442	-1.5878453319294599	0.11232131787518598	Interaction	-2.69554763299744	0.06750540346343499	0.777747369941678	-3.4658395993027598	0.000528578521143487	0.0278508866480479	ENSG00000133460	SLC2A11
ENSG00000110628.12	-0.202098720841273	0.8170142676250429	0.20828483917079002	-0.97029971862501	0.33189711750533696	age	0.0111866867352621	1.01124949168995	0.0131737496995094	0.8491649674867231	0.39578950382477	gender	0.0563041042821698	1.05791935262901	0.463408618982248	0.12149990737295	0.903295088066417	Interaction	-0.938993535129307	0.391021186466156	0.498233288105133	-1.88464632441654	0.0594776035996194	0.0989562108722762	ENSG00000110628	SLC22A18
ENSG00000115526.9	0.181682710503315	1.1992336292738401	0.20741906688985198	0.8759209711409789	0.38107299802658506	age	0.00231750339739025	1.00232019088407	0.0130873515217554	0.17707963246328398	0.8594458400346899	gender	0.5103786029877929	1.66592179853451	0.347818776859435	1.46736932260001	0.142275615023953	Interaction	-0.7805902318561091	0.458135525306898	0.36171723749839796	-2.1580122563541497	0.0309268788951288	0.07643477086937599	ENSG00000115526	CHST10
ENSG00000065357.18	-0.0939948445300666	0.9102874551882759	0.220320669276064	-0.42662744643486106	0.6696507034708139	age	-0.0005539475242821379	0.9994462058763209	0.0138429501500606	-0.0400165801564857	0.968079907826855	gender	0.5607845946835049	1.75204660762055	0.34559431216315595	1.62266731525013	0.10466054200032199	Interaction	0.735262502355468	2.0860295082993	0.301726049421491	2.43685456978346	0.0148156365460799	0.0608714382995535	ENSG00000065357	DGKA
ENSG00000224616.1	0.0360690785838507	1.03672745968218	0.19209505587094103	0.187766824191892	0.8510594436140122	age	0.00258892457238651	1.00259227873154	0.01309888988722	0.19764457863810397	0.843323154017313	gender	0.43035888545151	1.5378093219189901	0.368315607651504	1.1684513947036201	0.242624734228489	Interaction	-1.1173819510746499	0.32713513025543	0.556277143400024	-2.00867852352354	0.0445712377616431	0.0878530709587033	ENSG00000224616	
ENSG00000182903.14	0.29032727258444	1.3368649356818	0.155358109155729	1.8687616253968502	0.0616559859873441	age	0.00604000886676813	1.0060582865008199	0.013454660691481	0.448915733013797	0.6534924461513221	gender	0.30275655940046503	1.3535849068088301	0.40260467810310796	0.7519946385792591	0.452054282997065	Interaction	-1.32181225822377	0.266651622226674	0.410447835542989	-3.22041473668663	0.0012800526358843099	0.0308192532217006	ENSG00000182903	ZNF721
ENSG00000184232.7	-0.0688119103454787	0.933502245681533	0.19514373464279602	-0.352621673821282	0.72437208671884	age	0.009416782324848159	1.00946125972122	0.0135001039828416	0.697534058761083	0.4854686324931479	gender	0.219148231233304	1.2450158132396298	0.421141195217461	0.520367595765938	0.602807390840963	Interaction	-0.841488532556503	0.431068386299549	0.432066170716976	-1.94759180326506	0.0514638253219395	0.0933783759849831	ENSG00000184232	OAF
ENSG00000152556.14	-0.11498483661566	0.891379660136735	0.20397627754205103	-0.563716712557199	0.5729469416323759	age	0.0119471234011445	1.01201877534047	0.0135563341429075	0.8812945502228621	0.37815841502592695	gender	0.429728733262242	1.5368405732697	0.38936614700422795	1.1036622895148	0.269739659753918	Interaction	-1.00719280273133	0.365242850527677	0.47169466399809895	-2.13526435553528	0.0327394227418818	0.0781984948276068	ENSG00000152556	PFKM
